6 19.42
34 18.342
50 16.676
40 18.7046
43 18.8516
3 19.3612
7 19.4004
10 18.9594
21 19.126
54 15.892
48 17.999
27 19.1946
47 18.0774
36 18.685
41 18.538
54 15.8822
52 17.5972
14 17.8422
40 18.6948
39 19.0182
19 18.8712
3 19.3514
34 18.3518
51 17.7736
44 17.6756
10 18.9496
27 19.1652
45 18.2538
29 18.832
48 17.9892
7 19.4004
42 17.8128
22 18.6752
47 18.0676
16 17.0092
23 19.3808
38 18.538
9 18.9986
21 19.0868
46 18.342
24 18.7536
36 18.6752
18 18.8908
1 19.1652
27 19.175
40 18.6752
21 19.0966
6 19.42
46 18.3322
1 19.1652
22 18.6752
20 20.3314
17 18.5674
33 18.9888
44 17.6756
45 18.2636
18 18.881
48 17.9794
10 18.9496
8 18.8418
19 18.9006
52 17.5972
9 19.0084
39 19.0084
25 18.4792
41 18.538
36 18.6556
54 15.8724
23 19.3808
51 17.754
32 18.4204
3 19.371
47 18.0676
31 18.5184
37 19.3612
27 19.1554
14 17.8128
11 18.5478
21 19.0966
42 17.8226
2 19.5376
22 18.6752
43 18.8614
51 17.7344
30 18.0382
8 18.8418
38 18.538
50 16.676
4 19.7532
25 18.4694
48 17.95
23 19.3808
26 18.3616
7 19.3906
46 18.3126
36 18.636
52 17.5972
20 20.3118
1 19.1456
10 18.93
24 18.7438
54 15.8724
18 18.8908
44 17.6854
29 18.8026
32 18.4204
11 18.5478
50 16.676
40 18.6752
54 15.8724
25 18.44
42 17.8226
47 18.0676
41 18.5184
17 18.4792
52 17.5776
1 19.1456
48 17.9598
30 18.0382
23 19.4004
7 19.4004
44 17.6756
36 18.6262
45 18.2636
8 18.832
38 18.538
18 18.9006
39 19.0084
4 19.763
21 19.0868
46 18.3028
24 18.7438
20 20.3314
3 19.3808
33 18.9888
22 18.6752
29 18.7928
43 18.832
51 17.7442
16 17.068
52 17.5678
22 18.685
36 18.6066
47 18.0676
23 19.4004
7 19.3808
20 20.3216
33 18.9986
18 18.881
31 18.4988
30 18.048
40 18.6556
19 18.9104
34 18.3616
46 18.2832
11 18.538
38 18.5086
21 19.0868
54 15.8528
51 17.7344
14 17.7932
39 19.0084
42 17.852
10 18.9006
45 18.2538
25 18.4204
9 18.9692
32 18.4204
17 18.4988
40 18.6654
11 18.538
38 18.4988
22 18.6752
41 18.4988
4 19.7434
27 19.1652
47 18.0578
50 16.676
14 17.7834
48 17.95
54 15.8528
21 19.1064
36 18.5968
31 18.5184
46 18.3028
16 17.0484
33 18.9888
20 20.2726
39 19.028
42 17.8618
10 18.8908
23 19.42
7 19.3906
44 17.6658
37 19.3416
24 18.734
29 18.783
18 18.881
3 19.3416
51 17.7246
45 18.244
52 17.558
17 18.5576
1 19.1456
14 17.7736
33 18.9888
16 16.9994
53 16.0096
41 18.4988
32 18.4204
34 18.3812
10 18.8712
7 19.3808
29 18.7928
46 18.293
36 18.6066
4 19.7336
48 17.95
17 18.5772
50 16.6956
23 19.4004
47 18.0578
54 15.843
51 17.705
24 18.7242
30 18.0284
18 18.8614
21 19.1456
45 18.244
37 19.3416
20 20.253
19 18.93
9 18.9692
25 18.391
3 19.322
22 18.6948
44 17.656
31 18.5184
42 17.8716
14 17.7638
45 18.2538
48 17.9402
29 18.8026
23 19.3906
7 19.3906
22 18.7144
3 19.322
20 20.2726
19 18.9104
46 18.293
1 19.1358
54 15.8332
16 16.9798
47 18.048
8 18.8222
42 17.8912
33 18.9692
52 17.5384
18 18.8712
41 18.4988
24 18.734
31 18.5184
43 18.832
37 19.3416
40 18.6458
17 18.636
10 18.881
11 18.5184
27 19.1652
25 18.3812
21 19.1358
13 17.8422
3 19.3318
29 18.8222
27 19.1848
42 17.8912
18 18.8712
17 18.6556
4 19.7336
11 18.5184
45 18.2342
19 18.9104
44 17.6364
40 18.6458
22 18.7144
14 17.7736
43 18.8222
46 18.3028
54 15.8234
21 19.1456
25 18.3616
8 18.8124
52 17.5384
23 19.3808
20 20.2432
39 19.0182
47 18.0676
10 18.8614
8 18.8026
50 16.6956
35 19.175
48 17.9402
19 18.9104
47 18.0676
32 18.4204
18 18.8908
7 19.3612
52 17.5384
9 18.9496
24 18.734
4 19.7238
3 19.322
17 18.7144
46 18.2832
26 18.3322
22 18.6948
15 17.8716
21 19.126
27 19.1848
53 15.9998
29 18.8516
42 17.8912
25 18.3812
51 17.6756
40 18.636
10 18.881
45 18.2244
24 18.734
9 18.9496
47 18.0578
36 18.5968
14 17.7638
51 17.656
19 18.9104
48 17.9304
43 18.832
31 18.587
29 18.8516
18 18.8712
3 19.3318
46 18.293
15 17.8716
50 16.676
22 18.6948
39 19.028
54 15.8136
41 18.4792
1 19.1162
21 19.126
7 19.3612
38 18.4988
30 18.0284
26 18.3224
10 18.9006
20 20.204
13 17.852
31 18.5674
47 18.0578
22 18.6948
23 19.3612
19 18.9104
40 18.636
45 18.2244
30 18.0186
38 18.4792
46 18.293
25 18.3812
26 18.3224
39 19.0084
4 19.7336
53 16.0096
29 18.8614
41 18.4694
1 19.1162
48 17.9206
24 18.7242
27 19.2044
18 18.8712
52 17.5384
54 15.8136
33 18.9398
3 19.3514
43 18.832
8 18.8026
32 18.4204
42 17.901
16 16.9308
46 18.2734
42 17.9108
27 19.2142
7 19.3514
3 19.3416
8 18.7928
45 18.2146
23 19.3612
48 17.9304
17 18.5576
9 18.9398
24 18.7144
31 18.5576
38 18.4792
40 18.636
10 18.9104
20 20.2236
6 19.3906
18 18.8712
47 18.048
19 18.8908
54 15.8136
14 17.7736
1 19.1064
11 18.5184
44 17.5972
4 19.714
52 17.5384
22 18.685
25 18.391
36 18.5968
21 19.1162
43 18.832
7 19.3514
19 18.9006
45 18.1852
4 19.7336
25 18.391
38 18.4694
52 17.5384
21 19.0966
14 17.7736
11 18.5086
10 18.93
48 17.9304
51 17.656
17 18.5184
24 18.7144
22 18.6752
44 17.607
29 18.8516
46 18.2734
40 18.6164
54 15.8136
41 18.44
23 19.3416
26 18.3126
20 20.204
3 19.3416
42 17.8912
33 18.9496
31 18.5478
47 18.0284
52 17.5188
33 18.9496
54 15.794
42 17.8716
31 18.5184
3 19.3416
36 18.5968
21 19.0868
11 18.4988
44 17.5874
23 19.3416
8 18.7928
48 17.9304
1 19.1064
25 18.391
30 17.9794
20 20.2334
19 18.8908
10 18.93
40 18.6164
22 18.6752
39 18.9692
37 19.2828
16 16.9602
14 17.7638
45 18.1852
7 19.3612
46 18.2636
29 18.832
4 19.7434
24 18.7144
34 18.3224
26 18.3224
18 18.8614
14 17.7736
33 18.9496
35 19.1554
43 18.7928
53 15.99
20 20.2236
23 19.3318
38 18.44
24 18.7242
44 17.5776
50 16.6368
15 17.8716
7 19.3612
45 18.195
1 19.0966
19 18.8712
40 18.5968
26 18.3028
10 18.9496
8 18.7928
48 17.9304
25 18.4008
31 18.5184
11 18.4988
46 18.2734
42 17.8422
39 18.9594
54 15.8038
30 17.9402
9 18.93
44 17.5678
48 17.9304
24 18.7144
35 19.1358
41 18.4008
32 18.4106
20 20.2432
25 18.391
54 15.794
42 17.8128
33 18.9398
7 19.3416
23 19.322
39 18.9594
16 16.9896
10 18.9496
45 18.2048
46 18.2734
14 17.7736
50 16.6368
52 17.509
19 18.8614
38 18.4498
4 19.714
40 18.5772
3 19.3318
47 18.0186
21 19.028
29 18.8222
41 18.3812
40 18.5674
4 19.714
36 18.5478
3 19.322
23 19.3416
32 18.3812
46 18.2636
33 18.9398
34 18.3028
1 19.0966
45 18.2048
30 17.9402
31 18.4792
50 16.6368
35 19.126
26 18.2832
11 18.5184
7 19.322
48 17.9304
22 18.636
54 15.8038
10 18.9398
42 17.8226
53 15.9704
9 18.9496
45 18.2244
33 18.93
41 18.4008
19 18.8516
29 18.8026
4 19.6944
3 19.3024
7 19.3318
40 18.5674
18 18.832
15 17.8716
31 18.4596
1 19.0868
52 17.4992
16 16.9896
22 18.6556
12 17.0484
53 15.941
32 18.3714
9 18.93
34 18.293
48 17.9402
10 18.9104
23 19.3318
43 18.7438
21 19.028
51 17.656
24 18.7144
26 18.293
30 17.9206
43 18.7732
10 18.8908
45 18.2244
19 18.8418
3 19.322
23 19.3318
25 18.4008
47 18.0284
24 18.7144
7 19.322
4 19.6944
48 17.9402
22 18.636
31 18.4498
42 17.852
34 18.3126
51 17.656
27 19.1358
52 17.4796
18 18.832
54 15.7744
49 17.4698
20 20.2432
21 19.0378
8 18.7928
46 18.2636
29 18.783
33 18.93
41 18.4008
32 18.3616
44 17.5384
51 17.656
34 18.3028
44 17.558
40 18.5772
26 18.2832
42 17.8618
21 19.0476
47 18.0186
30 17.9108
8 18.7732
27 19.126
39 18.9594
4 19.6944
22 18.6458
45 18.2244
9 18.9202
46 18.2636
31 18.44
41 18.4008
7 19.322
52 17.4698
33 18.93
3 19.322
50 16.6368
10 18.8614
23 19.3318
48 17.9304
25 18.3812
16 16.97
15 17.852
11 18.489
52 17.46
23 19.3416
41 18.4106
18 18.8418
15 17.852
14 17.7736
40 18.5674
45 18.2244
21 19.028
3 19.322
9 18.9104
34 18.3028
47 18.0186
27 19.1358
7 19.3318
46 18.2734
24 18.6948
48 17.9304
31 18.44
42 17.852
4 19.6846
29 18.7732
13 17.8324
10 18.8614
44 17.5678
19 18.832
25 18.3714
38 18.4008
22 18.6556
49 17.4992
51 17.6364
14 17.7736
43 18.783
23 19.3318
9 18.9006
1 19.0672
27 19.1358
6 19.3612
47 18.0186
20 20.2824
30 17.901
48 17.9108
40 18.5674
33 18.9398
25 18.3616
7 19.322
16 16.9602
41 18.4106
45 18.2146
3 19.3024
18 18.832
46 18.2636
22 18.6458
42 17.901
21 19.0476
8 18.7634
19 18.832
37 19.2828
24 18.7046
49 17.4796
39 18.9594
32 18.3518
43 18.7928
44 17.558
1 19.0672
48 17.8912
10 18.8908
41 18.4008
30 17.901
45 18.2146
46 18.2636
12 17.0484
22 18.636
42 17.901
21 19.0378
34 18.3126
27 19.1456
20 20.2824
23 19.3122
3 19.2828
51 17.6364
24 18.6948
8 18.7634
52 17.4698
18 18.832
50 16.6172
31 18.4302
16 16.9602
38 18.4302
4 19.665
14 17.754
10 18.881
36 18.5086
42 17.9108
24 18.685
23 19.322
19 18.832
7 19.322
33 18.9398
48 17.8912
41 18.4204
40 18.5674
18 18.8222
51 17.6364
4 19.6748
46 18.2636
11 18.4792
52 17.4796
29 18.7536
45 18.2048
1 19.0672
47 18.0088
44 17.558
34 18.3322
8 18.7536
50 16.6172
22 18.636
31 18.44
38 18.44
43 18.7928
10 18.8908
45 18.2048
7 19.322
48 17.8814
51 17.6364
24 18.6752
14 17.7442
27 19.126
8 18.7536
29 18.7438
42 17.9304
44 17.5482
11 18.4694
33 18.93
22 18.636
18 18.832
46 18.2636
47 18.0088
54 15.7646
53 15.9312
21 19.0084
25 18.3518
19 18.8222
14 17.7344
43 18.7732
10 18.8712
1 19.0868
3 19.2926
24 18.6948
22 18.636
4 19.6748
18 18.8222
50 16.5976
51 17.6364
45 18.195
53 15.9312
52 17.4796
37 19.2142
7 19.3122
47 18.0186
23 19.3024
8 18.7536
29 18.734
40 18.587
11 18.4792
42 17.9304
27 19.1162
34 18.3322
44 17.558
19 18.8026
46 18.2636
9 18.8908
39 18.9692
48 17.8716
21 19.028
49 17.46
16 16.9602
43 18.7536
10 18.8712
9 18.881
4 19.6748
22 18.636
17 18.3224
7 19.2926
13 17.7932
27 19.1162
39 18.9594
24 18.6752
42 17.9108
40 18.587
11 18.4596
19 18.8124
8 18.7536
31 18.4106
41 18.4204
32 18.3224
33 18.93
23 19.322
30 17.8912
45 18.2146
46 18.2636
14 17.7148
20 19.9786
25 18.3322
54 15.7548
50 16.6172
11 18.4792
14 17.7344
8 18.7438
40 18.5968
29 18.6948
16 16.9308
19 18.8124
34 18.3028
47 18.0088
45 18.2048
48 17.8716
44 17.5384
31 18.4008
22 18.6262
18 18.8124
43 18.734
27 19.1064
46 18.244
17 18.3224
51 17.6462
39 18.93
23 19.3122
7 19.2926
15 17.8324
21 19.0378
36 18.5674
24 18.6752
1 19.0182
41 18.4204
4 19.6748
54 15.7646
52 17.4796
51 17.656
9 18.8712
24 18.6752
10 18.8516
42 17.852
38 18.4596
46 18.2538
8 18.7242
53 15.9312
29 18.7144
37 19.2534
4 19.6748
40 18.5968
20 19.7434
48 17.8912
1 19.0182
47 17.9892
7 19.2926
23 19.3024
16 16.9308
14 17.7344
3 19.2142
45 18.195
22 18.6262
11 18.4596
25 18.3028
41 18.44
18 18.8124
35 19.0868
12 17.0484
16 16.921
33 18.8614
42 17.8814
18 18.8124
40 18.5968
1 19.0084
32 18.3224
51 17.656
46 18.244
11 18.44
17 18.3224
48 17.8814
6 19.3024
37 19.2632
43 18.734
3 19.2044
47 17.9892
19 18.8124
9 18.881
41 18.44
31 18.4106
10 18.8418
23 19.3024
34 18.2636
4 19.6552
21 19.028
45 18.1852
29 18.7144
22 18.6164
25 18.3126
13 17.8226
51 17.656
38 18.4792
39 18.93
20 19.6356
50 16.5976
47 17.9892
32 18.3028
54 15.745
3 19.1848
6 19.2828
37 19.2632
43 18.734
29 18.7242
40 18.5968
7 19.2828
19 18.832
8 18.734
24 18.6752
46 18.2538
23 19.2926
42 17.8716
52 17.4796
4 19.6454
34 18.2538
10 18.832
16 16.9112
41 18.4302
22 18.6164
15 17.8128
20 19.616
6 19.3122
14 17.7638
38 18.4988
10 18.8124
43 18.734
31 18.4008
41 18.4204
52 17.4698
21 19.0084
12 17.019
45 18.1754
24 18.6654
22 18.6066
18 18.7928
40 18.5968
39 18.93
46 18.2538
23 19.2828
53 15.9116
47 17.9892
3 19.175
48 17.8912
27 19.126
42 17.8422
25 18.3028
9 18.8614
48 17.8912
24 18.6654
4 19.6454
11 18.3616
47 17.9892
34 18.2342
21 18.9986
20 19.5768
27 19.1162
7 19.2828
25 18.3028
53 15.9214
16 16.9112
29 18.7144
45 18.1754
15 17.8128
31 18.391
54 15.7548
3 19.1652
13 17.8324
46 18.244
8 18.7242
51 17.656
23 19.2926
10 18.7928
17 18.342
18 18.783
47 17.9794
29 18.7242
10 18.783
45 18.1754
53 15.9312
40 18.6066
24 18.6556
51 17.6364
39 18.9496
30 17.8716
48 17.8814
54 15.7548
42 17.8128
26 18.244
25 18.3224
38 18.4792
13 17.8324
33 18.832
46 18.244
23 19.2828
20 19.4984
1 19.0084
16 16.921
31 18.4008
8 18.7144
52 17.46
19 18.8124
50 16.578
22 18.5968
44 17.5188
4 19.6356
41 18.4302
36 18.538
16 16.9504
47 17.9794
3 19.1652
43 18.734
37 19.2632
50 16.5682
21 18.9594
10 18.8222
30 17.8716
41 18.4204
17 18.4302
11 18.3224
14 17.7638
46 18.2342
20 19.4984
8 18.7144
25 18.3126
40 18.6066
1 19.0084
45 18.1656
51 17.6462
34 18.2538
52 17.4698
2 19.4788
23 19.2632
24 18.6556
48 17.8814
6 19.2828
32 18.2832
29 18.734
27 19.1358
38 18.4792
4 19.6356
42 17.7932
22 18.5968
26 18.244
16 16.97
34 18.2636
47 17.9794
45 18.1558
9 18.8614
25 18.3224
22 18.5968
24 18.6458
21 18.9692
3 19.1554
54 15.745
11 18.3028
17 18.4988
31 18.3812
41 18.4302
8 18.7046
46 18.2244
52 17.46
33 18.832
36 18.538
4 19.6356
29 18.734
43 18.7438
40 18.5968
18 18.7732
10 18.7928
23 19.273
19 18.783
4 19.6356
29 18.7242
45 18.1656
13 17.8128
16 16.9798
41 18.4302
25 18.3028
40 18.6066
19 18.7928
36 18.538
10 18.832
43 18.7536
32 18.2832
23 19.273
30 17.8618
48 17.8814
44 17.5286
31 18.3812
47 17.9696
50 16.578
15 17.8226
46 18.2244
53 15.941
18 18.7732
7 19.2828
24 18.6458
39 18.9594
22 18.5968
36 18.5184
45 18.146
7 19.273
32 18.2832
13 17.8128
46 18.2244
25 18.3028
52 17.46
24 18.6458
48 17.8912
40 18.5968
16 16.9994
27 19.1456
20 19.4102
2 19.4494
17 18.5576
51 17.656
31 18.3714
6 19.2828
14 17.754
47 17.9696
43 18.7438
19 18.783
11 18.2636
18 18.783
42 17.754
44 17.5188
4 19.6356
29 18.7242
50 16.5682
37 19.2632
21 18.979
23 19.273
26 18.2538
41 18.4302
33 18.8418
22 18.5968
3 19.1848
27 19.1358
52 17.46
19 18.7928
46 18.2146
31 18.3812
23 19.2436
40 18.5968
22 18.587
8 18.7046
29 18.7144
47 17.9696
45 18.146
24 18.6556
1 18.9986
42 17.754
21 18.9496
10 18.7928
48 17.8814
4 19.6356
18 18.783
12 16.921
37 19.273
17 18.5576
53 15.9312
7 19.2632
26 18.244
38 18.4694
48 17.8716
49 17.4404
40 18.5968
44 17.5188
24 18.636
20 19.3612
23 19.2534
31 18.3812
25 18.3224
53 15.9312
47 17.95
4 19.6356
45 18.146
9 18.8712
38 18.4596
22 18.5772
42 17.7344
11 18.2048
15 17.7932
46 18.2244
26 18.244
16 16.9602
36 18.5184
3 19.175
29 18.7242
18 18.783
51 17.6462
8 18.7144
27 19.1456
36 18.5184
29 18.7242
47 17.95
33 18.832
50 16.5584
51 17.6462
1 19.0084
15 17.803
45 18.1558
16 16.9504
4 19.6454
46 18.2244
10 18.832
27 19.1358
52 17.46
22 18.587
11 18.1852
53 15.9214
3 19.2044
7 19.2828
21 18.93
9 18.8614
25 18.3224
18 18.7732
32 18.293
30 17.8716
38 18.4498
40 18.587
26 18.244
16 16.9504
10 18.8418
46 18.2146
34 18.2832
25 18.3224
35 19.1064
53 15.9312
4 19.6356
19 18.7732
21 18.9398
40 18.587
23 19.224
20 19.2926
51 17.6364
33 18.8516
3 19.2044
44 17.5286
32 18.3126
8 18.7144
9 18.8516
39 18.9594
11 18.1656
48 17.8716
29 18.7046
15 17.7932
7 19.2632
38 18.44
50 16.5682
31 18.3812
22 18.5772
16 16.97
47 17.95
32 18.3126
51 17.6364
23 19.224
44 17.5384
22 18.5772
14 17.754
9 18.8516
46 18.2146
33 18.8614
31 18.3714
34 18.2734
1 18.9888
43 18.7536
4 19.6454
45 18.1264
3 19.2044
48 17.8618
11 18.146
24 18.6262
41 18.4204
53 15.9312
15 17.7932
39 18.9496
19 18.7732
12 16.872
21 18.9496
26 18.2342
18 18.7732
20 19.224
44 17.5286
43 18.7536
52 17.4404
24 18.6164
46 18.2146
54 15.7058
10 18.8516
21 18.9496
19 18.7732
40 18.5576
23 19.2338
26 18.2244
16 16.9602
3 19.224
51 17.6462
22 18.5674
9 18.8516
20 19.2338
18 18.7732
11 18.1264
14 17.754
48 17.852
7 19.2534
25 18.3126
31 18.3812
30 17.8912
42 17.754
4 19.6356
32 18.3028
46 18.2048
35 19.077
14 17.7442
22 18.5674
39 18.9398
51 17.656
10 18.881
8 18.6948
11 18.097
53 15.9312
44 17.5384
19 18.7634
45 18.1362
48 17.852
38 18.4204
29 18.7144
7 19.2534
21 18.9496
23 19.2338
40 18.5576
18 18.7732
24 18.6164
41 18.4204
32 18.3224
4 19.6258
11 18.0872
40 18.5478
27 19.126
41 18.4008
36 18.4792
20 19.224
45 18.1264
54 15.696
23 19.2338
31 18.3812
46 18.2146
8 18.6948
30 17.8912
52 17.46
47 17.9598
1 18.9692
37 19.2828
16 16.97
6 19.2632
15 17.7932
14 17.7246
51 17.656
18 18.7634
43 18.7438
29 18.7144
7 19.2436
48 17.852
42 17.7344
21 18.9496
44 17.5286
10 18.8712
4 19.6356
32 18.3126
8 18.7046
30 17.8912
47 17.95
52 17.4502
18 18.7634
35 19.077
27 19.126
1 18.979
38 18.4204
9 18.8516
50 16.5584
44 17.5384
36 18.4792
42 17.7246
23 19.2338
37 19.2926
20 19.1848
25 18.3028
11 18.0676
24 18.6066
53 15.9018
48 17.852
40 18.5576
7 19.2436
41 18.391
46 18.2146
22 18.5674
51 17.656
21 18.9398
45 18.146
42 17.6952
4 19.6356
54 15.6764
45 18.1264
29 18.7046
47 17.95
26 18.2146
44 17.5286
23 19.2142
3 19.2436
30 17.8912
24 18.5968
48 17.852
19 18.7438
31 18.3812
46 18.2048
51 17.6462
27 19.126
11 18.048
18 18.7536
25 18.3028
7 19.2436
52 17.46
22 18.5576
40 18.538
41 18.391
44 17.5286
36 18.4792
4 19.6258
20 19.1456
31 18.3714
3 19.2632
25 18.3028
2 19.4984
18 18.7536
32 18.3224
54 15.6862
10 18.8712
27 19.126
40 18.538
19 18.734
1 18.979
7 19.2338
42 17.6756
21 18.93
52 17.4698
48 17.8716
53 15.892
16 16.9308
41 18.3714
45 18.1264
33 18.8614
9 18.8516
23 19.224
24 18.5968
46 18.2048
11 18.0284
47 17.9402
14 17.7148
46 18.2048
13 17.754
41 18.3616
38 18.391
31 18.3714
3 19.2534
7 19.2436
51 17.6658
10 18.8908
22 18.5576
39 18.93
18 18.7438
15 17.7736
4 19.616
29 18.6948
45 18.1166
21 18.9398
48 17.8716
26 18.195
25 18.293
40 18.538
16 16.9112
44 17.5384
19 18.7438
9 18.832
24 18.5968
52 17.4698
50 16.5682
23 19.2044
53 15.8822
14 17.705
9 18.8516
23 19.2044
44 17.5286
2 19.4788
26 18.195
41 18.3714
33 18.8712
21 18.93
42 17.6952
1 18.9692
27 19.126
4 19.6258
47 17.9402
52 17.4796
19 18.7438
11 17.999
18 18.734
54 15.6764
10 18.8712
39 18.9496
24 18.587
3 19.2436
43 18.7438
7 19.224
8 18.685
51 17.6658
32 18.3126
22 18.538
48 17.8618
37 19.273
45 18.1166
46 18.195
51 17.656
11 17.9892
32 18.3224
4 19.616
50 16.5486
16 16.872
8 18.685
27 19.126
17 18.6458
41 18.3616
35 19.0672
18 18.734
54 15.6862
7 19.224
15 17.7638
1 18.9888
23 19.1848
40 18.5184
42 17.7148
24 18.5772
47 17.9304
19 18.734
31 18.3616
29 18.6948
38 18.391
39 18.9202
14 17.7148
3 19.2338
45 18.1068
22 18.538
46 18.195
20 19.1652
53 15.8724
41 18.3616
3 19.2338
43 18.734
7 19.2044
19 18.7536
34 18.2538
21 18.9006
40 18.5184
29 18.6948
27 19.126
47 17.9304
30 17.8716
20 19.126
24 18.5772
46 18.2048
31 18.342
4 19.6356
52 17.4992
8 18.6948
11 17.9794
44 17.5188
15 17.7638
42 17.6952
23 19.1848
45 18.1068
48 17.852
14 17.705
41 18.3616
15 17.754
47 17.9402
18 18.7242
7 19.2142
35 19.0574
12 16.6368
21 18.9104
51 17.6658
16 16.8132
45 18.1068
50 16.5584
23 19.1848
11 17.9598
44 17.5188
22 18.538
48 17.8716
4 19.616
24 18.5576
52 17.4992
29 18.7046
27 19.126
49 17.3914
46 18.195
1 18.979
53 15.8724
26 18.1754
38 18.3812
31 18.342
37 19.2632
40 18.5086
9 18.8418
11 17.9402
47 17.9304
45 18.1166
22 18.5282
12 16.6074
27 19.126
38 18.3812
18 18.7144
41 18.3518
23 19.1652
46 18.195
16 16.7838
39 18.9104
10 18.832
9 18.832
42 17.6952
19 18.7242
53 15.8822
51 17.6658
7 19.2044
37 19.2632
6 19.2436
26 18.1558
14 17.6952
44 17.5188
2 19.4592
21 18.9104
48 17.8716
1 18.9888
52 17.509
54 15.6764
20 19.1358
22 18.538
47 17.9402
15 17.754
8 18.685
35 19.0574
48 17.8618
18 18.7144
51 17.6658
16 16.7936
41 18.3518
3 19.224
46 18.195
4 19.616
45 18.1068
17 18.636
12 16.578
2 19.4494
44 17.4992
21 18.9104
42 17.6952
54 15.6764
24 18.5576
10 18.8516
25 18.2636
39 18.93
1 18.9692
29 18.685
33 18.8712
19 18.7144
26 18.1656
34 18.244
31 18.342
23 19.1848
6 19.224
14 17.6756
7 19.1848
52 17.4992
21 18.9104
35 19.0574
42 17.6952
37 19.2632
13 17.705
29 18.6948
4 19.616
8 18.6654
41 18.3518
17 18.6164
22 18.5282
53 15.9116
51 17.6658
3 19.2436
47 17.9304
25 18.244
16 16.8034
10 18.832
38 18.3616
45 18.1068
26 18.1558
54 15.696
46 18.1852
23 19.175
9 18.832
44 17.509
18 18.7046
24 18.5772
11 17.8912
34 18.244
36 18.44
46 18.1754
23 19.1848
7 19.1946
33 18.8614
40 18.489
37 19.273
52 17.509
4 19.6062
25 18.2636
2 19.4788
30 17.8324
42 17.6854
53 15.9116
18 18.6948
47 17.9206
49 17.3718
9 18.8516
24 18.5576
51 17.6756
26 18.1558
44 17.5188
29 18.685
10 18.8124
16 16.8328
8 18.6556
22 18.5282
